1149,199
9494,418
10805,367
1718,130
8630,130
12097,595
7379,297
235,241
6445,215
4330,350
3893,367
53,367
1069,215
8558,554
10550,514
12178,214
5846,226
4555,401
7411,393
1771,241
10561,595
3407,93
187,609
5909,527
9517,471
6335,173
9782,514
9029,159
11641,123
4995,569
6965,367
1814,418
2962,214
1334,514
7871,173
3653,159
4141,215
2737,675
6326,130
11053,471
9791,557
3459,569
1345,595
10483,393
6254,554
6337,211
8938,350
3259,609
1805,375
2506,254
6379,241
10474,350
10171,609
5953,595
301,215
11399,645
10943,173
7213,215
2497,211
11990,226
2771,297
658,214
8147,553
6531,569
5962,638
10699,401
12053,527
191,173
5578,254
3658,638
8261,159
5843,553
4877,375
5558,130
1258,350
11901,199
9797,159
10517,527
7958,418
9106,214
335,93
9603,569
2794,350
7033,123
110,554
5843,297
3730,214
11219,553
662,562
8975,141
10947,233
2003,313
7694,26
10958,602
2837,543
10643,633
8914,134
1445,687
1454,250
10073,267
3091,249
1627,81
6385,627
3946,718
12077,711
9392,0
1607,213
3405,295
1618,518
1301,543
7157,191
6861,679
8519,213
11609,267
3346,326
10511,141
6283,193
6771,281
8253,535
9241,331
5011,633
11853,295
1769,731
1303,37
6841,555
11731,57
3946,206
4941,295
6253,135
5287,501
10349,135
12147,281
7107,233
10541,711
4849,627
1771,225
1781,191
8307,281
12047,141
5735,53
857,267
1203,473
8857,715
573,535
9517,455
2198,50
1101,295
1427,633
4537,555
5869,519
3754,142
10451,313
6233,267
1387,609
2861,711
11661,487
6163,249
4699,81
7789,135
25,331
5227,609
5237,575
6062,250
11611,81
7891,57
9843,281
2198,562
7088,0
6611,313
8083,633
10858,718
4363,577
12179,633
9741,103
11053,455
2931,281
7018,206
8013,295
4141,455
909,487
4334,442
11987,313
4853,191
10901,159
12202,142
8147,313
859,81
8534,626
6419,249
7609,555
7954,326
11379,281
9427,57
819,89
10090,718
6553,715
12263,437
5933,711
749,519
1235,313
7751,213
7762,518
302,634
9895,501
6053,687
6055,501
1013,191
5270,562
5465,267
11155,633
7435,577
2395,81
627,281
1450,142
6197,127
677,687
11085,295
697,555
11431,501
3981,487
2355,89
7915,225
9875,633
963,233
11879,53
2163,281
2986,142
6250,718
10661,687
9197,519
10670,250
2713,715
9878,562
11026,326
141,487
2093,711
333,295
9451,225
1330,166
8983,37
1341,535
4307,313
10834,518
3374,634
8587,193
8597,159
5517,487
8942,442
6503,53
6035,633
3597,103
9127,501
8342,562
3789,679
557,711
5447,213
10985,731
10507,577
8557,135
3211,193
1747,57
944,0
6158,26
6169,331
10070,626
3749,687
7856,0
10987,225
5131,577
2866,166
2215,501
10519,37
3058,742
11405,471
8497,3
9331,297
3335,549
1871,381
3507,233
4493,215
10419,233
6395,513
11853,535
5043,233
1799,549
1037,599
12147,41
8113,387
1293,343
4555,433
1973,719
5429,335
3315,425
6253,183
5327,765
3539,9
4859,513
12047,189
9933,151
11245,567
11569,3
9649,387
6407,549
4943,381
3347,201
5949,295
6773,527
4557,151
1651,553
9457,579
2809,219
1731,473
5491,297
4851,425
2605,759
7485,295
2617,411
9355,241
4171,49
11185,387
10279,581
4273,387
9325,183
3979,241
6611,9
1101,535
11855,381
11085,535
9479,549
2831,189
2029,567
4153,411
9845,527
433,387
5709,535
1043,201
241,579
2355,617
4803,473
8563,297
7923,425
10037,335
505,219
6195,617
2963,585
4327,389
7437,343
4367,189
10557,295
2933,527
11003,513
5811,233
10699,433
8117,719
8973,343
9491,201
3505,387
7733,335
1421,215
821,335
3791,765
3313,579
7875,473
4175,381
12013,567
10253,599
5081,187
10315,49
8749,759
6961,3
8761,411
5517,727
5041,387
1483,433
2957,471
11251,169
12237,151
1991,357
10123,241
883,297
7245,535
1585,3
141,727
467,9
1777,579
4249,235
5561,523
2165,31
7694,58
3691,577
12147,569
4199,533
3721,411
6821,399
12197,399
4402,134
11111,533
907,737
3029,383
6455,165
4880,0
43,385
2663,533
1547,353
5785,235
6293,191
9422,634
5235,569
4749,199
1993,603
