1165,10743
16,2352
1015,11733
1322,12574
163,8345
164,8748
358,5010
501,13487
688,6928
1309,11431
507,11809
851,2985
977,12803
1007,317
1333,623
1186,6918
214,12514
537,11611
61,4103
400,1456
1031,9989
1244,9812
415,7501
927,9037
91,12097
580,12556
1247,2829
255,8557
1246,6522
621,4503
629,3631
643,1081
1333,13167
509,71
815,9213
1322,30
17,11203
401,9795
368,12880
566,2562
1361,12163
263,7941
1408,10624
953,7483
311,6293
464,11120
958,5402
515,10425
500,4380
1322,8990
17,2243
163,4761
358,8594
688,10512
1309,7847
1333,4207
32,96
164,12332
1005,7191
1165,7159
1348,2060
385,3091
1361,3203
61,519
1040,5936
415,3917
415,8013
1229,7351
1250,3526
320,13760
629,7215
621,919
940,5572
977,259
39,11877
1165,2807
395,11985
718,10570
74,10110
61,13063
1072,5264
257,1939
434,2102
263,11525
749,10263
1432,3400
805,8255
311,2709
958,1818
164,1580
817,547
977,5635
1001,13259
1175,11701
39,6501
26,7406
1322,5406
214,5346
385,6675
104,10168
259,5049
255,1389
263,10757
927,1869
1250,7110
1400,12264
311,11669
799,11725
952,7848
1287,11781
461,439
479,5645
940,9156
958,26
1431,10421
149,7823
629,10799
801,6387
961,7379
515,12217
815,2045
851,11945
985,7067
1007,9277
1161,13995
1321,2699
1015,6357
16,11312
163,13721
164,14124
724,14012
368,5712
1031,12805
205,14263
1072,656
1235,3369
1222,5810
257,12691
1408,3456
265,5163
602,1710
793,9563
1175,12213
1175,8117
1322,1822
358,1426
688,3344
388,9420
859,3649
1040,13104
385,10259
1361,10371
1250,10694
104,13752
897,4627
445,2695
149,11407
1431,6837
961,3795
629,10287
799,8141
16,7728
501,943
815,5629
1333,9583
163,10137
985,10651
1005,2327
1001,4299
367,1725
537,2651
1343,1325
706,12390
718,3402
61,5895
529,14275
1031,8197
749,3095
265,1579
602,5294
1222,9394
461,12983
805,1087
1424,14000
39,13669
32,10848
817,7715
1175,8629
1165,4599
1031,3845
385,13843
401,8003
1365,3279
1348,12812
257,7315
265,10539
1400,5096
952,680
455,13381
799,4557
1287,4613
1289,5419
527,13469
26,12782
39,1125
515,5049
501,11695
985,14235
1005,5911
1161,6827
388,11212
1199,5757
205,7095
1361,1923
724,6844
214,10722
1031,11781
1072,7824
434,12854
82,10262
1250,1734
601,2843
1247,4621
149,13199
1432,14152
985,5275
1175,5045
1031,7429
932,4396
104,6584
275,2793
1287,8197
781,6007
1432,5192
799,973
958,3610
149,4239
166,3666
501,8111
1005,9495
1165,8951
16,560
17,451
669,9767
1333,2415
1348,268
529,7107
537,9819
1040,7728
255,6765
82,6678
601,6427
1072,11408
1250,5318
1246,4730
965,9247
1424,6832
500,7964
501,6319
507,4641
688,14096
669,4391
177,2723
689,8355
1321,907
1309,4263
1015,4565
985,8859
1007,7485
1333,7791
61,11271
706,7014
537,4443
1031,2821
1031,11013
734,3962
1235,5161
1247,9997
415,4429
1246,13690
265,3371
1244,2644
464,5744
1432,8776
621,11671
1175,13493
39,8293
1005,13079
26,5614
1165,5367
214,3554
400,10416
566,9730
74,6526
401,2627
104,11960
580,7180
1250,8902
275,11753
263,773
1246,1146
434,5686
629,4911
952,6056
1424,3248
461,2231
799,13517
953,315
149,6031
479,3853
501,2735
669,807
815,7421
1165,14327
163,11929
526,4618
689,4771
1001,2507
1005,23
507,8225
527,925
1031,6405
1348,9228
61,7687
706,10598
1365,6863
415,845
1246,10106
734,7546
1247,13581
257,10899
602,3502
621,8087
320,6592
629,12335
1287,1029
464,9328
164,3372
817,2339
1175,9909
1335,10901
515,1465
1165,1783
1322,3614
1001,6347
1309,13223
566,13314
385,8467
388,7628
434,9270
1250,12486
799,9933
1287,13573
479,7437
629,8495
1301,31
194,8566
1177,11467
7,11029
35,1801
683,801
1349,11151
593,9619
754,742
899,10025
1072,14208
263,11797
449,707
793,12363
941,6471
448,8528
1262,8890
320,2000
1277,10839
1427,13945
1154,6582
17,3027
359,9269
361,10587
1322,12302
509,4183
688,2560
49,3123
694,1426
77,10279
709,3343
886,9170
706,13942
579,3689
581,5007
589,7719
1079,13189
95,13469
441,5931
455,3413
1431,3493
455,7509
1285,1999
449,13251
797,6071
1438,9898
509,13143
1321,3483
194,4982
327,8405
1177,7883
35,1289
49,12083
694,13970
409,459
415,8029
274,3398
579,11625
758,2898
275,761
621,13191
805,4399
811,7841
805,303
1165,10983
1322,8718
39,11893
1154,2998
39,3701
994,12246
886,12754
892,12068
55,13701
77,6695
1025,11907
97,2979
441,9515
908,1652
1088,9168
1063,6773
1414,8930
272,7968
581,8591
1097,3579
962,10614
1427,1401
131,7465
305,13107
629,11583
802,7574
7,3861
823,7045
851,4025
1349,3983
400,8608
727,11365
1021,9047
95,4509
760,10360
602,10174
749,3847
443,7537
581,13967
448,1360
629,2623
1277,3671
1430,12082
683,9761
979,4153
361,3419
1165,7399
1322,5134
1349,11919
77,3111
441,13099
